Number,Trade type,Entry time,Exposure,Entry balance,Exit balance,Profit,Pnl (incl fees),Exchange,Margin,BTC Price
279,Short,16th Jul 2018 06:30,3 hours 30 minutes,39.198114,38.233734,-0.96438,-2.46,Bitmex,1,6728.81
278,Long,14th Jul 2018 16:30,1 day 14 hours,38.68016,39.208684,0.528524,1.37,Bitmex,1,6248.65
277,Short,12th Jul 2018 07:30,2 days 9 hours,39.269038,38.668142,-0.600895,-1.53,Bitmex,1,6249.75
276,Long,11th Jul 2018 07:30,1 day,40.365223,39.246666,-1.118556,-2.77,Bitmex,1,6390.04
275,Short,9th Jul 2018 23:30,1 day 8 hours,38.594272,40.401365,1.807093,4.68,Bitmex,1,6664.01
274,Long,6th Jul 2018 09:00,3 days 14 hours 30 minutes,37.882285,38.608802,0.726517,1.92,Bitmex,1,6600
273,Short,5th Jul 2018 10:00,23 hours,37.288941,37.894394,0.605453,1.62,Bitmex,1,6532.95
272,Long,4th Jul 2018 13:30,20 hours 30 minutes,37.910861,37.276248,-0.634612,-1.67,Bitmex,1,6587.47
271,Short,3rd Jul 2018 12:30,1 day 1 hour,38.853602,37.891621,-0.96198,-2.48,Bitmex,1,6502.62
270,Long,2nd Jul 2018 07:00,1 day 5 hours 30 minutes,37.451057,38.882225,1.431168,3.82,Bitmex,1,6611.79
269,Short,30th Jun 2018 22:30,1 day 8 hours 30 minutes,37.334905,37.453427,0.118522,0.32,Bitmex,1,6383.19
268,Short,28th Jun 2018 21:30,1 day 4 hours 7 minutes,40.139005,37.277678,-2.861326,-7.13,Bitmex,1,5851.66
267,Short,24th Jun 2018 05:00,11 hours 43 minutes,42.785639,40.084992,-2.700647,-6.31,Bitmex,1,6149.99
266,Long,23rd Jun 2018 10:00,19 hours,44.483227,42.750995,-1.732231,-3.89,Bitmex,1,6178.29
265,Long,18th Jun 2018 14:30,4 days 6 hours,47.541932,44.420804,-3.121127,-6.56,Bitmex,1,6709.02
264,Short,17th Jun 2018 12:30,1 day 2 hours,47.051601,47.551939,0.500337,1.06,Bitmex,1,6447.16
263,Long,14th Jun 2018 04:30,3 days 8 hours,47.021568,47.052214,0.030645,0.07,Bitmex,1,6638.49
262,Short,12th Jun 2018 17:00,1 day 11 hours 30 minutes,45.375937,47.055153,1.679215,3.7,Bitmex,1,6545
261,Long,9th Jun 2018 02:30,1 day 14 hours 37 minutes,49.094174,45.300055,-3.794119,-7.73,Bitmex,1,7496.4
260,Short,7th Jun 2018 17:30,1 day 9 hours,49.059871,49.094874,0.035002,0.07,Bitmex,1,7684.93
259,Long,7th Jun 2018 05:30,12 hours,49.292364,49.055126,-0.237237,-0.48,Bitmex,1,7684.93
258,Short,3rd Jun 2018 01:00,4 days 4 hours 30 minutes,49.849564,49.280992,-0.568571,-1.14,Bitmex,1,7706.37
257,Long,2nd Jun 2018 00:00,1 day 1 hour,49.119095,49.864471,0.745376,1.52,Bitmex,1,7636.42
256,Short,1st Jun 2018 01:30,22 hours 30 minutes,49.300809,49.115387,-0.185422,-0.38,Bitmex,1,7514.32
255,Long,29th May 2018 08:00,2 days 17 hours 30 minutes,47.261794,49.342422,2.080627,4.4,Bitmex,1,7460
254,Short,29th May 2018 07:00,1 hour,47.618574,47.254513,-0.364061,-0.76,Bitmex,1,7460
253,Long,29th May 2018 05:00,2 hours,47.807364,47.614721,-0.192643,-0.4,Bitmex,1,7460
252,Short,29th May 2018 00:00,5 hours,47.993292,47.80357,-0.189721,-0.4,Bitmex,1,7460
251,Long,28th May 2018 23:00,1 hour,48.263633,47.987775,-0.275858,-0.57,Bitmex,1,7107.94
250,Short,21st May 2018 12:00,1 week 11 hours,40.805668,48.415836,7.610167,18.65,Bitmex,1,8393.44
249,Long,18th May 2018 16:30,2 days 19 hours 30 minutes,39.109492,40.840284,1.730792,4.43,Bitmex,1,8238.51
248,Short,17th May 2018 20:00,20 hours 30 minutes,38.812105,39.115561,0.303456,0.78,Bitmex,1,8059
247,Long,16th May 2018 18:00,1 day 2 hours,39.533491,38.797383,-0.736108,-1.86,Bitmex,1,8344
246,Short,7th May 2018 10:30,1 week 2 days 7 hours 30 minutes,35.499326,39.615821,4.116495,11.6,Bitmex,1,9353
245,Long,1st May 2018 18:30,5 days 16 hours,34.43716,35.521003,1.083842,3.15,Bitmex,1,9072.29
244,Short,30th Apr 2018 18:00,1 day 30 minutes,33.26039,34.461176,1.200786,3.61,Bitmex,1,9243.83
243,Long,28th Apr 2018 12:30,2 days 5 hours 30 minutes,33.48199,33.255867,-0.226122,-0.68,Bitmex,1,9329.99
242,Short,25th Apr 2018 11:30,3 days 1 hour,34.463826,33.461953,-1.001873,-2.91,Bitmex,1,8865.98
241,Long,23rd Apr 2018 18:30,1 day 17 hours,33.821012,34.476945,0.655933,1.94,Bitmex,1,8931.3
240,Short,21st Apr 2018 21:30,1 day 21 hours,34.29308,33.811377,-0.481702,-1.4,Bitmex,1,8915.42
239,Long,17th Apr 2018 01:30,4 days 20 hours,31.654383,34.346931,2.692547,8.51,Bitmex,1,7892.1
238,Short,16th Apr 2018 05:30,20 hours,31.575885,31.655985,0.0801,0.25,Bitmex,1,8048.93
237,Long,13th Apr 2018 13:00,2 days 16 hours 30 minutes,32.028737,31.566643,-0.462093,-1.44,Bitmex,1,7893.19
236,Short,13th Apr 2018 08:30,4 hours 30 minutes,32.524204,32.018625,-0.505579,-1.55,Bitmex,1,7893.19
235,Long,12th Apr 2018 00:30,1 day 8 hours,28.631844,32.60364,3.971796,13.87,Bitmex,1,7916
234,Long,9th Apr 2018 09:00,2 hours 3 minutes,30.790936,28.587781,-2.203154,-7.16,Bitmex,1,6771.13
233,Short,8th Apr 2018 07:00,1 day 2 hours,31.880031,30.768709,-1.111322,-3.49,Bitmex,1,7020.01
232,Long,2nd Apr 2018 02:00,6 days 5 hours,32.017715,31.877222,-0.140493,-0.44,Bitmex,1,7045.01
231,Short,29th Mar 2018 05:30,3 days 20 hours 30 minutes,29.268881,32.073814,2.804933,9.58,Bitmex,1,7080
230,Long,27th Mar 2018 11:30,1 day 18 hours,30.56966,29.242335,-1.327325,-4.34,Bitmex,1,7793.61
229,Short,26th Mar 2018 11:30,1 day,30.05382,30.580187,0.526366,1.75,Bitmex,1,8145
228,Long,23rd Mar 2018 09:30,3 days 2 hours,31.766201,30.018874,-1.747327,-5.5,Bitmex,1,8927.1
227,Short,20th Mar 2018 20:30,2 days 13 hours,30.299243,31.796139,1.496896,4.94,Bitmex,1,8900
226,Long,18th Mar 2018 07:30,2 days 13 hours,26.737253,30.371937,3.634684,13.59,Bitmex,1,8192
225,Short,17th Mar 2018 04:00,1 day 3 hours 30 minutes,25.300166,26.766581,1.466414,5.8,Bitmex,1,7857.6
224,Long,16th Mar 2018 13:30,14 hours 30 minutes,26.475127,25.276187,-1.198939,-4.53,Bitmex,1,8275
223,Short,16th Mar 2018 08:30,5 hours,27.611193,26.451942,-1.159251,-4.2,Bitmex,1,8275
222,Long,14th Mar 2018 22:00,1 day 10 hours 30 minutes,27.175349,27.620088,0.444738,1.64,Bitmex,1,8207.02
221,Short,12th Mar 2018 09:30,2 days 12 hours 30 minutes,22.758422,27.26549,4.507068,19.8,Bitmex,1,9120
220,Long,11th Mar 2018 14:00,19 hours 30 minutes,21.892385,22.776096,0.883711,4.04,Bitmex,1,9533.88
219,Long,9th Mar 2018 15:00,1 day 9 hours 25 minutes,23.695648,21.855584,-1.840063,-7.77,Bitmex,1,9255
218,Short,9th Mar 2018 03:00,12 hours,23.972598,23.689996,-0.282602,-1.18,Bitmex,1,9255
217,Long,7th Mar 2018 18:00,1 day 7 hours 43 minutes,25.744875,23.93643,-1.808445,-7.02,Bitmex,1,9925
216,Short,5th Mar 2018 16:30,2 days 1 hour 30 minutes,21.743113,25.826544,4.08343,18.78,Bitmex,1,11377.54
215,Long,4th Mar 2018 20:30,20 hours,21.570726,21.746631,0.175904,0.82,Bitmex,1,11469.9
214,Short,3rd Mar 2018 18:30,1 day 2 hours,21.538716,21.57138,0.032663,0.15,Bitmex,1,11432.5
213,Long,23rd Feb 2018 04:30,1 week 1 day 14 hours,19.011872,21.590284,2.578412,13.56,Bitmex,1,10144.99
212,Short,22nd Feb 2018 17:00,11 hours 30 minutes,18.926316,19.013618,0.087301,0.46,Bitmex,1,9830
211,Long,16th Feb 2018 01:00,6 days 16 hours,19.505929,18.914487,-0.591442,-3.03,Bitmex,1,10167.49
210,Short,15th Feb 2018 06:30,18 hours 30 minutes,20.553572,19.484549,-1.069022,-5.2,Bitmex,1,10031.23
209,Long,9th Feb 2018 17:00,5 days 13 hours 30 minutes,18.107388,20.603494,2.496106,13.79,Bitmex,1,8671.01
208,Short,6th Feb 2018 14:30,58 minutes,19.353517,18.081957,-1.27156,-6.57,Bitmex,1,7688.46
207,Long,6th Feb 2018 05:00,9 hours 30 minutes,17.247496,19.396497,2.149001,12.46,Bitmex,1,7688.46
206,Short,5th Feb 2018 17:00,12 hours,14.395599,17.305698,2.910098,20.22,Bitmex,1,6905.19
205,Long,5th Feb 2018 11:00,4 hours 23 minutes,15.658262,14.36983,-1.288431,-8.23,Bitmex,1,6905.19
204,Short,4th Feb 2018 06:00,1 day 5 hours,12.999226,15.712528,2.713301,20.87,Bitmex,1,8167.91
203,Long,3rd Feb 2018 14:30,15 hours 30 minutes,13.036256,12.99847,-0.037785,-0.29,Bitmex,1,9240
202,Short,3rd Feb 2018 14:00,30 minutes,13.169306,13.033541,-0.135764,-1.03,Bitmex,1,9240
201,Long,2nd Feb 2018 12:30,1 day 1 hour 30 minutes,11.448447,13.204425,1.755977,15.34,Bitmex,1,8787.52
200,Short,1st Feb 2018 11:30,1 day 1 hour,9.415399,11.489938,2.074538,22.03,Bitmex,1,9014.23
199,Long,31st Jan 2018 09:00,1 day 1 hour 14 minutes,10.18098,9.399775,-0.781204,-7.67,Bitmex,1,10099.99
198,Short,30th Jan 2018 15:30,17 hours 30 minutes,10.008278,10.184504,0.176226,1.76,Bitmex,1,9995
197,Long,29th Jan 2018 22:30,15 hours 11 minutes,10.771174,9.992708,-0.778465,-7.23,Bitmex,1,11123.01
196,Short,24th Jan 2018 12:00,3 days 16 hours 57 minutes,11.505133,10.756195,-0.748937,-6.51,Bitmex,1,11356.79
195,Short,22nd Jan 2018 18:00,22 hours 28 minutes,12.370466,11.487473,-0.882993,-7.14,Bitmex,1,10766.7
194,Long,22nd Jan 2018 03:30,9 hours 57 minutes,13.404766,12.349358,-1.055407,-7.87,Bitmex,1,10766.7
193,Long,20th Jan 2018 06:00,1 day 3 hours 14 minutes,14.548637,13.381422,-1.167215,-8.02,Bitmex,1,12762.8
192,Short,18th Jan 2018 02:30,2 days 3 hours 9 minutes,15.621988,14.526732,-1.095255,-7.01,Bitmex,1,11305.53
191,Long,16th Jan 2018 21:30,14 hours 23 minutes,16.821566,15.597506,-1.22406,-7.28,Bitmex,1,11570.01
190,Short,16th Jan 2018 00:30,21 hours,13.543793,16.88846,3.344667,24.7,Bitmex,1,11570.01
189,Long,15th Jan 2018 01:30,23 hours,14.006349,13.534353,-0.471996,-3.37,Bitmex,1,13590
188,Short,11th Jan 2018 06:00,9 hours 4 minutes,14.982468,13.986428,-0.996039,-6.65,Bitmex,1,13308.06
187,Long,9th Jan 2018 01:00,23 hours 19 minutes,16.218485,14.957243,-1.261241,-7.78,Bitmex,1,14480.99
186,Short,8th Jan 2018 10:00,15 hours,16.25962,16.217645,-0.041974,-0.26,Bitmex,1,14993.74
185,Long,8th Jan 2018 06:30,3 hours 30 minutes,17.037355,16.243748,-0.793607,-4.66,Bitmex,1,14993.74
184,Short,6th Jan 2018 09:30,1 day 21 hours,16.507543,17.048168,0.540624,3.28,Bitmex,1,17098.99
183,Short,5th Jan 2018 09:30,12 hours 18 minutes,17.674053,16.483737,-1.190316,-6.73,Bitmex,1,16960.01
182,Long,1st Jan 2018 21:00,3 days 12 hours 30 minutes,15.484817,17.718732,2.233914,14.43,Bitmex,1,13480.01
181,Short,1st Jan 2018 11:00,10 hours,15.404564,15.486455,0.08189,0.53,Bitmex,1,13480.01
180,Long,30th Dec 2017 22:00,1 day 13 hours,14.810095,15.416696,0.606601,4.1,Bitmex,1,12839.99
179,Long,28th Dec 2017 13:30,1 day 12 hours 47 minutes,15.921616,14.787411,-1.134205,-7.12,Bitmex,1,14450.01
178,Long,26th Dec 2017 05:00,1 day 21 hours 52 minutes,17.284525,15.893802,-1.390722,-8.05,Bitmex,1,15790.88
177,Short,25th Dec 2017 21:00,6 hours 48 minutes,18.547352,17.258753,-1.288599,-6.95,Bitmex,1,14171.98
176,Long,24th Dec 2017 12:30,1 day 8 hours 30 minutes,17.402414,18.570718,1.168304,6.71,Bitmex,1,14221.94
175,Short,23rd Dec 2017 12:00,1 day 30 minutes,14.368285,17.464335,3.096049,21.55,Bitmex,1,15075.89
174,Long,22nd Dec 2017 19:30,16 hours 30 minutes,12.52029,14.405999,1.885709,15.06,Bitmex,1,14210.57
173,Short,22nd Dec 2017 19:00,30 minutes,12.260175,12.525599,0.265423,2.16,Bitmex,1,14210.57
172,Long,22nd Dec 2017 14:00,15 minutes,13.326841,12.238407,-1.088434,-8.17,Bitmex,1,14210.57
171,Short,21st Dec 2017 18:00,20 hours,10.658215,13.381303,2.723087,25.55,Bitmex,1,15758.8
170,Long,20th Dec 2017 09:00,13 hours 9 minutes,11.507561,10.640881,-0.866679,-7.53,Bitmex,1,16496.89
169,Short,19th Dec 2017 14:00,19 hours,10.955736,11.518823,0.563086,5.14,Bitmex,1,17838.73
168,Long,16th Dec 2017 13:30,3 days 30 minutes,11.289006,10.948935,-0.340071,-3.01,Bitmex,1,19650.01
167,Short,16th Dec 2017 01:00,12 hours 30 minutes,11.87875,11.276971,-0.601779,-5.07,Bitmex,1,19650.01
166,Long,14th Dec 2017 08:30,1 day 16 hours 30 minutes,11.423812,11.888034,0.464222,4.06,Bitmex,1,16749.78
165,Short,11th Dec 2017 02:00,17 hours 50 minutes,12.195055,11.408072,-0.786982,-6.45,Bitmex,1,16885.76
164,Long,9th Dec 2017 18:00,1 day 8 hours,10.70986,12.225366,1.515505,14.15,Bitmex,1,15309.98
163,Short,7th Dec 2017 16:30,2 days 1 hour 30 minutes,8.875001,10.747306,1.872305,21.1,Bitmex,1,17390.01
162,Short,6th Dec 2017 20:30,4 hours 21 minutes,9.513663,8.861967,-0.651695,-6.85,Bitmex,1,14090
161,Long,4th Dec 2017 15:30,2 days 5 hours,8.349706,9.537417,1.18771,14.22,Bitmex,1,11643.98
160,Short,4th Dec 2017 07:00,8 hours 30 minutes,8.293577,8.350852,0.057274,0.69,Bitmex,1,11643.98
159,Long,3rd Dec 2017 12:30,9 hours 3 minutes,9.180269,8.275481,-0.904788,-9.86,Bitmex,1,11290
158,Short,3rd Dec 2017 12:00,30 minutes,9.147248,9.180943,0.033695,0.37,Bitmex,1,11290
157,Short,30th Nov 2017 14:00,5 hours 15 minutes,9.796543,9.133997,-0.662545,-6.76,Bitmex,1,9903
156,Long,30th Nov 2017 12:00,1 hour 50 minutes,10.561341,9.780935,-0.780405,-7.39,Bitmex,1,9903
155,Short,29th Nov 2017 23:00,5 hours 19 minutes,11.305389,10.546156,-0.759233,-6.72,Bitmex,1,9935.98
154,Long,29th Nov 2017 04:00,15 hours 17 minutes,12.526559,11.280467,-1.246092,-9.95,Bitmex,1,9935.98
153,Short,27th Nov 2017 01:30,2 days 1 hour 42 minutes,13.407322,12.508585,-0.898737,-6.7,Bitmex,1,9768.71
152,Long,24th Nov 2017 12:00,2 days 13 hours 30 minutes,11.799679,13.440131,1.640452,13.9,Bitmex,1,8215.01
151,Short,23rd Nov 2017 18:30,17 hours 30 minutes,12.000608,11.795578,-0.205029,-1.71,Bitmex,1,8031.16
150,Long,23rd Nov 2017 12:30,6 hours,12.028417,12.00004,-0.028376,-0.24,Bitmex,1,8031.16
149,Short,21st Nov 2017 04:00,2 days 8 hours 30 minutes,12.481745,12.019165,-0.462579,-3.71,Bitmex,1,8109
148,Long,20th Nov 2017 17:00,10 hours 39 minutes,13.363543,12.463749,-0.899794,-6.73,Bitmex,1,8256.01
147,Short,20th Nov 2017 09:00,8 hours,13.691383,13.356853,-0.334529,-2.44,Bitmex,1,8256.01
146,Long,18th Nov 2017 19:30,1 day 13 hours 30 minutes,13.251999,13.70035,0.44835,3.38,Bitmex,1,7777.01
145,Short,17th Nov 2017 01:30,1 day 18 hours,12.948379,13.258195,0.309816,2.39,Bitmex,1,7714.71
144,Long,15th Nov 2017 03:30,1 day 22 hours,11.435739,12.979249,1.54351,13.5,Bitmex,1,7294
143,Short,12th Nov 2017 06:30,55 minutes,12.261755,11.418881,-0.842873,-6.87,Bitmex,1,5886.35
142,Long,11th Nov 2017 07:00,11 hours 42 minutes,13.274318,12.24109,-1.033227,-7.78,Bitmex,1,6346.7
141,Short,10th Nov 2017 13:30,17 hours 30 minutes,13.272578,13.274353,0.001774,0.01,Bitmex,1,6577.62
140,Long,9th Nov 2017 17:30,20 hours,14.201464,13.253621,-0.947842,-6.67,Bitmex,1,7156
139,Short,9th Nov 2017 02:30,15 hours,13.64723,14.212775,0.565545,4.14,Bitmex,1,7156
138,Long,7th Nov 2017 02:00,2 days 30 minutes,12.925142,13.661966,0.736823,5.7,Bitmex,1,7126.63
137,Short,7th Nov 2017 00:00,2 hours,13.106641,12.921438,-0.185202,-1.41,Bitmex,1,7126.63
136,Long,3rd Nov 2017 11:00,3 days 12 hours 14 minutes,14.154918,13.085247,-1.06967,-7.56,Bitmex,1,7170.01
135,Short,3rd Nov 2017 04:30,6 hours 30 minutes,14.487466,14.148132,-0.339334,-2.34,Bitmex,1,7170.01
134,Long,31st Oct 2017 12:30,2 days 16 hours,12.728836,14.523357,1.79452,14.1,Bitmex,1,6445.01
133,Short,30th Oct 2017 13:00,23 hours 30 minutes,12.924676,12.72484,-0.199836,-1.55,Bitmex,1,6124.16
132,Long,28th Oct 2017 05:00,2 days 8 hours,12.182639,12.939819,0.75718,6.22,Bitmex,1,5752.01
131,Short,23rd Oct 2017 13:30,4 days 15 hours 30 minutes,12.371102,12.178793,-0.192309,-1.55,Bitmex,1,5905.99
130,Long,18th Oct 2017 22:30,4 days 15 hours,12.11225,12.376385,0.264134,2.18,Bitmex,1,5574.44
129,Short,18th Oct 2017 06:30,16 hours,12.42866,12.105793,-0.322866,-2.6,Bitmex,1,5574.44
128,Long,16th Oct 2017 03:00,2 days 3 hours 30 minutes,13.148785,12.413963,-0.734821,-5.59,Bitmex,1,5754.9
127,Short,13th Oct 2017 03:00,3 days,13.163834,13.148478,-0.015356,-0.12,Bitmex,1,5624.8
126,Long,11th Oct 2017 19:00,1 day 8 hours,11.501338,13.197762,1.696424,14.75,Bitmex,1,4814.99
125,Short,10th Oct 2017 11:30,1 day 7 hours 30 minutes,11.582724,11.499677,-0.083047,-0.72,Bitmex,1,4750
124,Long,5th Oct 2017 02:00,5 days 9 hours 30 minutes,10.359684,11.607684,1.247999,12.05,Bitmex,1,4320.04
123,Short,4th Oct 2017 14:30,11 hours 30 minutes,10.472033,10.357391,-0.114641,-1.09,Bitmex,1,4214.84
122,Long,3rd Oct 2017 23:30,15 hours,10.77179,10.465915,-0.305874,-2.84,Bitmex,1,4307.99
121,Short,2nd Oct 2017 19:00,1 day 4 hours 30 minutes,10.61446,10.775001,0.160541,1.51,Bitmex,1,4392.71
120,Long,27th Sep 2017 11:00,5 days 8 hours,9.94714,10.628079,0.680938,6.85,Bitmex,1,4200
119,Short,26th Sep 2017 08:30,1 day 2 hours 30 minutes,10.358762,9.93874,-0.420022,-4.05,Bitmex,1,3885.09
118,Long,24th Sep 2017 23:00,1 day 9 hours 30 minutes,9.801437,10.370136,0.568699,5.8,Bitmex,1,3669.01
117,Short,21st Sep 2017 02:30,3 days 20 hours 30 minutes,9.362158,9.810402,0.448243,4.79,Bitmex,1,3617.47
116,Long,17th Sep 2017 18:00,3 days 8 hours 30 minutes,9.195518,9.365559,0.170041,1.85,Bitmex,1,3719.97
115,Short,15th Sep 2017 16:00,2 days 2 hours,9.368934,9.191979,-0.176955,-1.89,Bitmex,1,3740.02
114,Long,15th Sep 2017 09:00,7 hours,8.163614,9.393532,1.229918,15.07,Bitmex,1,3740.02
113,Short,14th Sep 2017 13:30,19 hours 30 minutes,7.388865,8.179425,0.79056,10.7,Bitmex,1,3250.4
112,Long,13th Sep 2017 21:00,14 hours 14 minutes,8.014142,7.376104,-0.638037,-7.96,Bitmex,1,3855.32
111,Short,11th Sep 2017 16:30,2 days 4 hours 30 minutes,7.376304,8.027159,0.650854,8.82,Bitmex,1,4210.72
110,Long,10th Sep 2017 11:30,1 day 5 hours,7.18714,7.380165,0.193025,2.69,Bitmex,1,4251.36
109,Short,10th Sep 2017 11:00,30 minutes,7.234695,7.186169,-0.048525,-0.67,Bitmex,1,4251.36
108,Long,5th Sep 2017 03:00,5 days 8 hours,7.434907,7.230609,-0.204298,-2.75,Bitmex,1,4432.51
107,Short,3rd Sep 2017 22:00,1 day 5 hours,6.783713,7.448197,0.664483,9.8,Bitmex,1,4626.05
106,Long,28th Aug 2017 19:30,6 days 2 hours 30 minutes,6.402453,6.791494,0.38904,6.08,Bitmex,1,4384.99
105,Short,27th Aug 2017 16:00,1 day 3 hours 30 minutes,6.395842,6.402588,0.006746,0.11,Bitmex,1,4340.11
104,Long,22nd Aug 2017 17:30,4 days 22 hours 30 minutes,5.948738,6.404967,0.456228,7.67,Bitmex,1,4092
103,Short,22nd Aug 2017 02:30,15 hours,6.150539,5.944619,-0.205919,-3.35,Bitmex,1,4092
102,Long,19th Aug 2017 08:00,2 days 18 hours 30 minutes,6.45086,6.14441,-0.306449,-4.75,Bitmex,1,4157.41
101,Short,18th Aug 2017 19:30,12 hours 30 minutes,6.476304,6.450341,-0.025963,-0.4,Bitmex,1,4101.72
100,Long,14th Aug 2017 15:30,18 hours 50 minutes,7.020651,6.465195,-0.555456,-7.91,Bitmex,1,4320.6
99,Short,13th Aug 2017 17:30,20 hours 7 minutes,7.514637,7.01057,-0.504066,-6.71,Bitmex,1,4060.47
98,Long,13th Aug 2017 01:30,16 hours,7.539987,7.514119,-0.025867,-0.34,Bitmex,1,4060.47
97,Short,13th Aug 2017 01:00,30 minutes,7.670726,7.537319,-0.133406,-1.74,Bitmex,1,4060.47
96,Long,7th Aug 2017 12:30,5 days 12 hours 30 minutes,6.744407,7.68963,0.945223,14.01,Bitmex,1,3398.23
95,Short,5th Aug 2017 09:30,2 days 3 hours,7.019933,6.738784,-0.281148,-4.01,Bitmex,1,3243.49
94,Long,30th Jul 2017 19:00,5 days 14 hours 30 minutes,6.10781,7.038548,0.930737,15.24,Bitmex,1,2723.99
93,Short,30th Jul 2017 06:30,12 hours 30 minutes,6.470291,6.100412,-0.369878,-5.72,Bitmex,1,2723.99
92,Long,26th Jul 2017 04:30,4 days 2 hours,6.332594,6.473101,0.140506,2.22,Bitmex,1,2525.99
91,Short,24th Jul 2017 11:00,1 day 17 hours 30 minutes,5.829598,6.342859,0.513261,8.8,Bitmex,1,2762.26
90,Long,24th Jul 2017 03:30,7 hours 30 minutes,5.881514,5.828538,-0.052975,-0.9,Bitmex,1,2762.26
89,Short,22nd Jul 2017 11:00,1 day 16 hours 30 minutes,5.689379,5.885435,0.196056,3.45,Bitmex,1,2825.27
88,Long,20th Jul 2017 12:00,1 day 23 hours,5.005587,5.703334,0.697746,13.94,Bitmex,1,2873.48
87,Short,17th Jul 2017 23:30,15 hours 27 minutes,5.355556,4.998445,-0.357111,-6.67,Bitmex,1,2235.19
86,Long,15th Jul 2017 22:00,13 hours 44 minutes,5.797478,5.346537,-0.450941,-7.78,Bitmex,1,1964.31
85,Short,14th Jul 2017 17:00,1 day 5 hours,5.368262,5.806238,0.437975,8.16,Bitmex,1,2217.24
84,Long,14th Jul 2017 05:00,12 hours,5.690553,5.361685,-0.328868,-5.78,Bitmex,1,2217.24
83,Long,8th Jul 2017 05:00,2 days 16 hours 37 minutes,6.18938,5.680372,-0.509007,-8.22,Bitmex,1,2561.11
82,Short,6th Jul 2017 15:30,1 day 13 hours 30 minutes,6.024532,6.192744,0.168212,2.79,Bitmex,1,2604.84
81,Long,3rd Jul 2017 16:00,2 days 23 hours 30 minutes,5.989701,6.025243,0.035541,0.59,Bitmex,1,2542.41
80,Short,3rd Jul 2017 11:30,4 hours 30 minutes,6.179019,5.985837,-0.193181,-3.13,Bitmex,1,2542.41
79,Long,2nd Jul 2017 08:30,1 day 3 hours,6.06316,6.181383,0.118222,1.95,Bitmex,1,2516.66
78,Short,2nd Jul 2017 01:00,7 hours 30 minutes,6.220751,6.059944,-0.160806,-2.59,Bitmex,1,2516.66
77,Long,1st Jul 2017 15:30,9 hours 30 minutes,6.428867,6.216504,-0.212363,-3.3,Bitmex,1,2423.63
76,Long,26th Jun 2017 10:00,8 hours 28 minutes,6.951397,6.418203,-0.533194,-7.67,Bitmex,1,2407.91
75,Short,25th Jun 2017 22:30,11 hours 30 minutes,7.081988,6.948732,-0.133255,-1.88,Bitmex,1,2505.61
74,Long,22nd Jun 2017 07:00,3 days 14 hours 2 minutes,7.636506,7.070671,-0.565835,-7.41,Bitmex,1,2679.99
73,Short,20th Jun 2017 18:30,1 day 12 hours 30 minutes,7.311426,7.643141,0.331714,4.54,Bitmex,1,2725.08
72,Long,15th Jun 2017 17:00,5 days 1 hour 30 minutes,6.344188,7.331166,0.986977,15.56,Bitmex,1,2409.98
71,Short,15th Jun 2017 13:30,3 hours 14 minutes,6.793937,6.33501,-0.458927,-6.75,Bitmex,1,2409.98
70,Long,15th Jun 2017 13:00,28 minutes,7.298516,6.783639,-0.514876,-7.05,Bitmex,1,2409.98
69,Long,14th Jun 2017 22:00,8 hours 2 minutes,7.875349,7.286743,-0.588605,-7.47,Bitmex,1,2432.21
68,Short,12th Jun 2017 07:30,2 days 14 hours 30 minutes,6.576602,7.901854,1.325251,20.15,Bitmex,1,2655.71
67,Long,10th Jun 2017 13:30,1 day 18 hours,6.504816,6.578067,0.073251,1.13,Bitmex,1,2931.15
66,Short,6th Jun 2017 22:00,3 days 15 hours 30 minutes,6.595183,6.502972,-0.092211,-1.4,Bitmex,1,2871.29
65,Long,5th Jun 2017 04:30,1 day 17 hours 30 minutes,5.989342,6.607547,0.618205,10.32,Bitmex,1,2698
64,Short,4th Jun 2017 04:00,1 day 30 minutes,6.164799,5.985761,-0.179038,-2.9,Bitmex,1,2521.36
63,Long,3rd Jun 2017 16:00,12 hours,6.309856,6.161839,-0.148016,-2.35,Bitmex,1,2548.05
62,Short,2nd Jun 2017 00:30,1 day 15 hours 17 minutes,6.762761,6.300613,-0.462148,-6.83,Bitmex,1,2478.99
61,Long,29th May 2017 04:30,3 days 20 hours,6.170894,6.77484,0.603946,9.79,Bitmex,1,2279.48
60,Short,28th May 2017 08:00,20 hours 30 minutes,5.8321,6.177808,0.345708,5.93,Bitmex,1,2232.78
59,Long,26th May 2017 19:30,14 hours 35 minutes,6.336113,5.821814,-0.514298,-8.12,Bitmex,1,2272.7
58,Short,25th May 2017 06:30,1 day 13 hours,5.016042,6.363053,1.34701,26.85,Bitmex,1,2355
57,Long,23rd May 2017 14:30,1 day 16 hours,4.358224,5.029467,0.671243,15.4,Bitmex,1,2272.75
56,Short,22nd May 2017 15:00,23 hours 30 minutes,4.415846,4.357048,-0.058797,-1.33,Bitmex,1,2123.29
55,Long,18th May 2017 22:30,3 days 16 hours 30 minutes,3.871368,4.426958,0.555589,14.35,Bitmex,1,1899.16
54,Short,17th May 2017 23:00,23 hours 30 minutes,4.049051,3.867742,-0.181308,-4.48,Bitmex,1,1813.23
53,Long,15th May 2017 22:00,2 days 1 hour,3.917154,4.051743,0.134589,3.44,Bitmex,1,1747.81
